1.000000000000000000e+00;5.369103533170621390e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.512544970996923621e+04;1.759878996036179366e-02;1.387401192024361775e-02;1.218654541587895073e+04;-2.345946899945589581e-01;-1.915858168678305962e-04;-2.341352519249168614e-04;-1.919311516483405077e-04;2.190046692713497956e-07;3.453693174425841768e-07
1.000000000000000000e+00;5.376251558450520385e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.484047858946559245e+04;1.695791091992934763e-02;1.324373329086463331e-02;1.218278764919639070e+04;-2.239452336389446963e-01;-1.816339026083628081e-04;-2.226809092671187134e-04;-1.816892774190960924e-04;1.161345343894224357e-07;5.538034876797274684e-08
1.000000000000000000e+00;5.383234570263250696e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.454211250866442788e+04;1.633284704220389072e-02;1.262764942258682958e-02;1.228210472461955760e+04;-2.148363522720403151e-01;-1.732025042481073935e-04;-2.127039329628369903e-04;-1.734538190914685686e-04;2.740187614480065454e-07;2.513399773598893657e-07
1.000000000000000000e+00;5.390056130182744099e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.405741037342641357e+04;1.554040447649679586e-02;1.186996764261486793e-02;1.241182221235032375e+04;-2.058588827723462911e-01;-1.635273429971276433e-04;-2.028792853044460772e-04;-1.637837036748472327e-04;2.602548972341368410e-07;2.563863163509293087e-07
1.000000000000000000e+00;5.396719732319313678e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.357708436870849800e+04;1.479796917428976601e-02;1.113626569276576599e-02;1.243852314460638263e+04;-1.948003355913950352e-01;-1.529286091982418841e-04;-1.907045094745967427e-04;-1.532033011833635987e-04;2.956986224839356630e-07;2.747194570659210305e-07
1.000000000000000000e+00;5.403228804466291280e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.296442330063645750e+04;1.395717035588142814e-02;1.031436068054534042e-02;1.251436579538047226e+04;-1.841507032454079151e-01;-1.419751241714896275e-04;-1.788915500546634440e-04;-1.422360395663933050e-04;1.887476001154009023e-07;2.609414890532595333e-07
1.000000000000000000e+00;5.409586709188825893e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.231026081074858484e+04;1.312000884000409651e-02;9.479841171731829413e-03;1.254629971890535671e+04;-1.723094143305461401e-01;-1.305544649970714845e-04;-1.656426956415494342e-04;-1.307534450772776589e-04;2.034711494642774399e-07;1.989999802043921228e-07
1.000000000000000000e+00;5.415796744864756818e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.148046355154295998e+04;1.214495802689869938e-02;8.532856075926286213e-03;1.261752712353304014e+04;-1.602187037236627309e-01;-1.179679718031763732e-04;-1.522342878056803632e-04;-1.182140332895252740e-04;3.738592975886825298e-07;2.460860949592713451e-07
1.000000000000000000e+00;5.421862146684874872e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.056281416642194381e+04;1.112436812396436908e-02;7.549499350917253902e-03;1.258374170020654492e+04;-1.464523424797922746e-01;-1.043317400514695288e-04;-1.368992597489767813e-04;-1.043032900192901799e-04;9.470521965271781908e-08;-2.845287746675941529e-08
1.000000000000000000e+00;5.427786087619651312e+00;1.985647731218320722e+00;6.252513092488024560e-01;9.486699368710191266e+03;1.000570642491049531e-02;6.463824224889901798e-03;1.257299096198530424e+04;-1.320815100550934429e-01;-8.932896290050501315e-05;-1.212071156222880637e-04;-8.936833071451365153e-05;1.489068695533309159e-07;3.937175118324463965e-08
1.000000000000000000e+00;5.433571679358437656e+00;1.985647731218320722e+00;6.252513092488024560e-01;8.353895833641903664e+03;8.892039705275309527e-03;5.356344025229293343e-03;1.248099513529017349e+04;-1.163145993463311906e-01;-7.366259355906535635e-05;-1.037506983675447165e-04;-7.371819467628362623e-05;9.296535721119491718e-08;5.560667788652193676e-08
1.000000000000000000e+00;5.439221973225417450e+00;1.985647731218320722e+00;6.252513092488024560e-01;7.053278645489645896e+03;7.664580736623181553e-03;4.159437690097857535e-03;1.247317478688168012e+04;-1.003505575434545660e-01;-5.739051738133551221e-05;-8.596465842296670745e-05;-5.741934310223370400e-05;1.299684261196820758e-07;2.882860375872351773e-08
1.000000000000000000e+00;5.444739961076410673e+00;1.985647731218320722e+00;6.252513092488024560e-01;5.564638168633075111e+03;6.322281260530754864e-03;2.850337674150364535e-03;1.239705504004353315e+04;-8.288951323095301860e-02;-3.930305428790304356e-05;-6.679088986544710579e-05;-3.932204317069249886e-05;-2.393931597997839268e-08;1.899078186787541462e-08
1.000000000000000000e+00;5.450128576179984918e+00;1.985647731218320722e+00;6.252513092488024560e-01;3.974943543933791261e+03;4.964984213643263214e-03;1.480477244164704739e-03;1.225989481363729647e+04;-6.399406325132850348e-02;-2.031457409248516174e-05;-4.589639416254665948e-05;-2.033730337786489174e-05;1.611258890314913390e-07;2.273155853558716735e-08
1.000000000000000000e+00;5.455390694085332726e+00;1.985647731218320722e+00;6.252513092488024560e-01;2.179145562307716773e+03;3.477350776772183613e-03;0.000000000000000000e+00;1.222629769801418843e+04;-4.439018879168581816e-02;0.000000000000000000e+00;-2.376693095900036550e-05;0.000000000000000000e+00;-5.364716564587123509e-09;0.000000000000000000e+00
1.000000000000000000e+00;5.460529133479452568e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.180529128550344240e+03;1.854629740139194507e-03;0.000000000000000000e+00;1.216642374228521476e+04;-2.297685095545786219e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
1.000000000000000000e+00;5.465546657035030620e+00;1.985647731218320722e+00;6.252513092488024560e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.199809324361176004e+04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
